week,n,value,parameter,percentile,paper
17,,11.0,AC,2c5,giorlandino2009
18,,12.0,AC,2c5,giorlandino2009
19,,13.0,AC,2c5,giorlandino2009
20,,14.0,AC,2c5,giorlandino2009
21,,15.0,AC,2c5,giorlandino2009
22,,16.1,AC,2c5,giorlandino2009
23,,17.0,AC,2c5,giorlandino2009
24,,18.0,AC,2c5,giorlandino2009
25,,19.0,AC,2c5,giorlandino2009
26,,20.0,AC,2c5,giorlandino2009
27,,20.9,AC,2c5,giorlandino2009
28,,21.8,AC,2c5,giorlandino2009
29,,22.7,AC,2c5,giorlandino2009
30,,23.6,AC,2c5,giorlandino2009
31,,24.5,AC,2c5,giorlandino2009
32,,25.3,AC,2c5,giorlandino2009
33,,26.1,AC,2c5,giorlandino2009
34,,26.8,AC,2c5,giorlandino2009
35,,27.6,AC,2c5,giorlandino2009
36,,28.2,AC,2c5,giorlandino2009
37,,28.9,AC,2c5,giorlandino2009
38,,29.5,AC,2c5,giorlandino2009
39,,30.1,AC,2c5,giorlandino2009
40,,30.6,AC,2c5,giorlandino2009
41,,31.0,AC,2c5,giorlandino2009
14,,8.2,AC,5,giorlandino2009
15,,9.2,AC,5,giorlandino2009
16,,10.2,AC,5,giorlandino2009
17,,11.2,AC,5,giorlandino2009
18,,12.3,AC,5,giorlandino2009
19,,13.3,AC,5,giorlandino2009
20,,14.3,AC,5,giorlandino2009
21,,15.4,AC,5,giorlandino2009
22,,16.4,AC,5,giorlandino2009
23,,17.4,AC,5,giorlandino2009
24,,18.4,AC,5,giorlandino2009
25,,19.4,AC,5,giorlandino2009
26,,20.4,AC,5,giorlandino2009
27,,21.3,AC,5,giorlandino2009
28,,22.3,AC,5,giorlandino2009
29,,23.2,AC,5,giorlandino2009
30,,24.1,AC,5,giorlandino2009
31,,24.9,AC,5,giorlandino2009
32,,25.8,AC,5,giorlandino2009
33,,26.6,AC,5,giorlandino2009
34,,27.4,AC,5,giorlandino2009
35,,28.1,AC,5,giorlandino2009
36,,28.8,AC,5,giorlandino2009
37,,29.5,AC,5,giorlandino2009
38,,30.1,AC,5,giorlandino2009
39,,30.7,AC,5,giorlandino2009
40,,31.2,AC,5,giorlandino2009
41,,31.7,AC,5,giorlandino2009
14,,8.4,AC,10,giorlandino2009
15,,9.4,AC,10,giorlandino2009
16,,10.5,AC,10,giorlandino2009
17,,11.5,AC,10,giorlandino2009
18,,12.6,AC,10,giorlandino2009
19,,13.6,AC,10,giorlandino2009
20,,14.7,AC,10,giorlandino2009
21,,15.7,AC,10,giorlandino2009
22,,16.8,AC,10,giorlandino2009
23,,17.8,AC,10,giorlandino2009
24,,18.8,AC,10,giorlandino2009
25,,19.8,AC,10,giorlandino2009
26,,20.8,AC,10,giorlandino2009
27,,21.8,AC,10,giorlandino2009
28,,22.8,AC,10,giorlandino2009
29,,23.7,AC,10,giorlandino2009
30,,24.6,AC,10,giorlandino2009
31,,25.5,AC,10,giorlandino2009
32,,26.4,AC,10,giorlandino2009
33,,27.2,AC,10,giorlandino2009
34,,28.0,AC,10,giorlandino2009
35,,28.7,AC,10,giorlandino2009
36,,29.5,AC,10,giorlandino2009
37,,30.1,AC,10,giorlandino2009
38,,30.8,AC,10,giorlandino2009
39,,31.4,AC,10,giorlandino2009
40,,31.9,AC,10,giorlandino2009
41,,32.4,AC,10,giorlandino2009
14,,8.8,AC,25,giorlandino2009
15,,9.9,AC,25,giorlandino2009
16,,10.9,AC,25,giorlandino2009
17,,12.0,AC,25,giorlandino2009
18,,13.1,AC,25,giorlandino2009
19,,14.2,AC,25,giorlandino2009
20,,15.2,AC,25,giorlandino2009
21,,16.3,AC,25,giorlandino2009
22,,17.4,AC,25,giorlandino2009
23,,18.5,AC,25,giorlandino2009
24,,19.5,AC,25,giorlandino2009
25,,20.6,AC,25,giorlandino2009
26,,21.6,AC,25,giorlandino2009
27,,22.6,AC,25,giorlandino2009
28,,23.6,AC,25,giorlandino2009
29,,24.6,AC,25,giorlandino2009
30,,25.5,AC,25,giorlandino2009
31,,26.4,AC,25,giorlandino2009
32,,27.3,AC,25,giorlandino2009
33,,28.2,AC,25,giorlandino2009
34,,29.0,AC,25,giorlandino2009
35,,29.8,AC,25,giorlandino2009
36,,30.6,AC,25,giorlandino2009
37,,31.3,AC,25,giorlandino2009
38,,32.0,AC,25,giorlandino2009
39,,32.6,AC,25,giorlandino2009
40,,33.2,AC,25,giorlandino2009
41,,33.7,AC,25,giorlandino2009
14,,9.2,AC,50,giorlandino2009
15,,10.3,AC,50,giorlandino2009
16,,11.4,AC,50,giorlandino2009
17,,12.5,AC,50,giorlandino2009
18,,13.6,AC,50,giorlandino2009
19,,14.8,AC,50,giorlandino2009
20,,15.9,AC,50,giorlandino2009
21,,17.0,AC,50,giorlandino2009
22,,18.1,AC,50,giorlandino2009
23,,19.2,AC,50,giorlandino2009
24,,20.3,AC,50,giorlandino2009
25,,21.4,AC,50,giorlandino2009
26,,22.4,AC,50,giorlandino2009
27,,23.5,AC,50,giorlandino2009
28,,24.5,AC,50,giorlandino2009
29,,25.5,AC,50,giorlandino2009
30,,26.5,AC,50,giorlandino2009
31,,27.5,AC,50,giorlandino2009
32,,28.4,AC,50,giorlandino2009
33,,29.3,AC,50,giorlandino2009
34,,30.2,AC,50,giorlandino2009
35,,31.0,AC,50,giorlandino2009
36,,31.8,AC,50,giorlandino2009
37,,32.5,AC,50,giorlandino2009
38,,33.2,AC,50,giorlandino2009
39,,33.9,AC,50,giorlandino2009
40,,34.5,AC,50,giorlandino2009
41,,35.1,AC,50,giorlandino2009
14,,9.6,AC,75,giorlandino2009
15,,10.8,AC,75,giorlandino2009
16,,11.9,AC,75,giorlandino2009
17,,13.0,AC,75,giorlandino2009
18,,14.2,AC,75,giorlandino2009
19,,15.4,AC,75,giorlandino2009
20,,16.5,AC,75,giorlandino2009
21,,17.7,AC,75,giorlandino2009
22,,18.8,AC,75,giorlandino2009
23,,19.9,AC,75,giorlandino2009
24,,21.1,AC,75,giorlandino2009
25,,22.2,AC,75,giorlandino2009
26,,23.3,AC,75,giorlandino2009
27,,24.4,AC,75,giorlandino2009
28,,25.4,AC,75,giorlandino2009
29,,26.5,AC,75,giorlandino2009
30,,27.5,AC,75,giorlandino2009
31,,28.5,AC,75,giorlandino2009
32,,29.5,AC,75,giorlandino2009
33,,30.4,AC,75,giorlandino2009
34,,31.3,AC,75,giorlandino2009
35,,32.2,AC,75,giorlandino2009
36,,33.0,AC,75,giorlandino2009
37,,33.8,AC,75,giorlandino2009
38,,34.5,AC,75,giorlandino2009
39,,35.2,AC,75,giorlandino2009
40,,35.9,AC,75,giorlandino2009
41,,36.5,AC,75,giorlandino2009
14,,10.0,AC,90,giorlandino2009
15,,11.2,AC,90,giorlandino2009
16,,12.3,AC,90,giorlandino2009
17,,13.5,AC,90,giorlandino2009
18,,14.7,AC,90,giorlandino2009
19,,15.9,AC,90,giorlandino2009
20,,17.1,AC,90,giorlandino2009
21,,18.3,AC,90,giorlandino2009
22,,19.4,AC,90,giorlandino2009
23,,20.6,AC,90,giorlandino2009
24,,21.8,AC,90,giorlandino2009
25,,22.9,AC,90,giorlandino2009
26,,24.1,AC,90,giorlandino2009
27,,25.2,AC,90,giorlandino2009
28,,26.3,AC,90,giorlandino2009
29,,27.4,AC,90,giorlandino2009
30,,28.4,AC,90,giorlandino2009
31,,29.4,AC,90,giorlandino2009
32,,30.4,AC,90,giorlandino2009
33,,31.4,AC,90,giorlandino2009
34,,32.3,AC,90,giorlandino2009
35,,33.2,AC,90,giorlandino2009
36,,34.1,AC,90,giorlandino2009
37,,34.9,AC,90,giorlandino2009
38,,35.7,AC,90,giorlandino2009
39,,36.4,AC,90,giorlandino2009
40,,37.1,AC,90,giorlandino2009
41,,37.8,AC,90,giorlandino2009
14,,10.2,AC,95,giorlandino2009
15,,11.4,AC,95,giorlandino2009
16,,12.6,AC,95,giorlandino2009
17,,13.8,AC,95,giorlandino2009
18,,15.0,AC,95,giorlandino2009
19,,16.2,AC,95,giorlandino2009
20,,17.4,AC,95,giorlandino2009
21,,18.6,AC,95,giorlandino2009
22,,19.8,AC,95,giorlandino2009
23,,21.0,AC,95,giorlandino2009
24,,22.2,AC,95,giorlandino2009
25,,23.4,AC,95,giorlandino2009
26,,24.5,AC,95,giorlandino2009
27,,25.7,AC,95,giorlandino2009
28,,26.8,AC,95,giorlandino2009
29,,27.9,AC,95,giorlandino2009
30,,28.9,AC,95,giorlandino2009
31,,30.0,AC,95,giorlandino2009
32,,31.0,AC,95,giorlandino2009
33,,32.0,AC,95,giorlandino2009
34,,33.0,AC,95,giorlandino2009
35,,33.9,AC,95,giorlandino2009
36,,34.8,AC,95,giorlandino2009
37,,35.6,AC,95,giorlandino2009
38,,36.4,AC,95,giorlandino2009
39,,37.1,AC,95,giorlandino2009
40,,37.9,AC,95,giorlandino2009
41,,38.5,AC,95,giorlandino2009
14,,10.4,AC,97c5,giorlandino2009
15,,11.6,AC,97c5,giorlandino2009
16,,12.8,AC,97c5,giorlandino2009
17,,14.0,AC,97c5,giorlandino2009
18,,15.3,AC,97c5,giorlandino2009
19,,16.5,AC,97c5,giorlandino2009
20,,17.7,AC,97c5,giorlandino2009
21,,18.9,AC,97c5,giorlandino2009
22,,20.2,AC,97c5,giorlandino2009
23,,21.4,AC,97c5,giorlandino2009
24,,22.6,AC,97c5,giorlandino2009
25,,23.8,AC,97c5,giorlandino2009
26,,24.9,AC,97c5,giorlandino2009
27,,26.1,AC,97c5,giorlandino2009
28,,27.2,AC,97c5,giorlandino2009
29,,28.3,AC,97c5,giorlandino2009
30,,29.4,AC,97c5,giorlandino2009
31,,30.5,AC,97c5,giorlandino2009
32,,31.5,AC,97c5,giorlandino2009
33,,32.5,AC,97c5,giorlandino2009
34,,33.5,AC,97c5,giorlandino2009
35,,34.4,AC,97c5,giorlandino2009
36,,35.3,AC,97c5,giorlandino2009
37,,36.2,AC,97c5,giorlandino2009
38,,37.0,AC,97c5,giorlandino2009
39,,37.8,AC,97c5,giorlandino2009
40,,38.5,AC,97c5,giorlandino2009
41,,39.2,AC,97c5,giorlandino2009
14,,10.6,AC,99,giorlandino2009
15,,11.9,AC,99,giorlandino2009
16,,13.1,AC,99,giorlandino2009
17,,14.3,AC,99,giorlandino2009
18,,15.6,AC,99,giorlandino2009
19,,16.8,AC,99,giorlandino2009
20,,18.1,AC,99,giorlandino2009
21,,19.3,AC,99,giorlandino2009
22,,20.5,AC,99,giorlandino2009
23,,21.8,AC,99,giorlandino2009
24,,23.0,AC,99,giorlandino2009
25,,24.2,AC,99,giorlandino2009
26,,25.4,AC,99,giorlandino2009
27,,26.6,AC,99,giorlandino2009
28,,27.7,AC,99,giorlandino2009
29,,28.9,AC,99,giorlandino2009
30,,30.0,AC,99,giorlandino2009
31,,31.0,AC,99,giorlandino2009
32,,32.1,AC,99,giorlandino2009
33,,33.1,AC,99,giorlandino2009
34,,34.1,AC,99,giorlandino2009
35,,35.1,AC,99,giorlandino2009
36,,36.0,AC,99,giorlandino2009
37,,36.9,AC,99,giorlandino2009
38,,37.7,AC,99,giorlandino2009
39,,38.5,AC,99,giorlandino2009
40,,39.2,AC,99,giorlandino2009
41,,39.9,AC,99,giorlandino2009
14,,10.8,AC,99c5,giorlandino2009
15,,12.0,AC,99c5,giorlandino2009
16,,13.3,AC,99c5,giorlandino2009
17,,14.5,AC,99c5,giorlandino2009
18,,15.8,AC,99c5,giorlandino2009
19,,17.0,AC,99c5,giorlandino2009
20,,18.3,AC,99c5,giorlandino2009
21,,19.6,AC,99c5,giorlandino2009
22,,20.8,AC,99c5,giorlandino2009
23,,22.0,AC,99c5,giorlandino2009
24,,23.3,AC,99c5,giorlandino2009
25,,24.5,AC,99c5,giorlandino2009
26,,25.7,AC,99c5,giorlandino2009
27,,26.9,AC,99c5,giorlandino2009
28,,28.1,AC,99c5,giorlandino2009
29,,29.2,AC,99c5,giorlandino2009
30,,30.3,AC,99c5,giorlandino2009
31,,31.4,AC,99c5,giorlandino2009
32,,32.5,AC,99c5,giorlandino2009
33,,33.5,AC,99c5,giorlandino2009
34,,34.5,AC,99c5,giorlandino2009
35,,35.5,AC,99c5,giorlandino2009
36,,36.4,AC,99c5,giorlandino2009
37,,37.3,AC,99c5,giorlandino2009
38,,38.2,AC,99c5,giorlandino2009
39,,39.0,AC,99c5,giorlandino2009
40,,39.7,AC,99c5,giorlandino2009
41,,40.5,AC,99c5,giorlandino2009
14,,1.16,FLc,5,giorlandino2009
15,,1.46,FLc,5,giorlandino2009
16,,1.75,FLc,5,giorlandino2009
17,,2.0300000000000002,FLc,5,giorlandino2009
18,,2.31,FLc,5,giorlandino2009
19,,2.58,FLc,5,giorlandino2009
20,,2.85,FLc,5,giorlandino2009
21,,3.1100000000000003,FLc,5,giorlandino2009
22,,3.37,FLc,5,giorlandino2009
23,,3.62,FLc,5,giorlandino2009
24,,3.8600000000000003,FLc,5,giorlandino2009
25,,4.1,FLc,5,giorlandino2009
26,,4.32,FLc,5,giorlandino2009
27,,4.54,FLc,5,giorlandino2009
28,,4.76,FLc,5,giorlandino2009
29,,4.96,FLc,5,giorlandino2009
30,,5.16,FLc,5,giorlandino2009
31,,5.35,FLc,5,giorlandino2009
32,,5.529999999999999,FLc,5,giorlandino2009
33,,5.7,FLc,5,giorlandino2009
34,,5.87,FLc,5,giorlandino2009
35,,6.0200000000000005,FLc,5,giorlandino2009
36,,6.17,FLc,5,giorlandino2009
37,,6.3,FLc,5,giorlandino2009
38,,6.43,FLc,5,giorlandino2009
39,,6.55,FLc,5,giorlandino2009
40,,6.65,FLc,5,giorlandino2009
41,,6.75,FLc,5,giorlandino2009
14,,1.2,FL,1,giorlandino2009
15,,1.49,FL,1,giorlandino2009
16,,1.7899999999999998,FL,1,giorlandino2009
17,,2.07,FL,1,giorlandino2009
18,,2.35,FL,1,giorlandino2009
19,,2.63,FL,1,giorlandino2009
20,,2.9,FL,1,giorlandino2009
21,,3.16,FL,1,giorlandino2009
22,,3.4200000000000004,FL,1,giorlandino2009
23,,3.6700000000000004,FL,1,giorlandino2009
24,,3.91,FL,1,giorlandino2009
25,,4.15,FL,1,giorlandino2009
26,,4.38,FL,1,giorlandino2009
27,,4.6,FL,1,giorlandino2009
28,,4.82,FL,1,giorlandino2009
29,,5.0200000000000005,FL,1,giorlandino2009
30,,5.220000000000001,FL,1,giorlandino2009
31,,5.42,FL,1,giorlandino2009
32,,5.6,FL,1,giorlandino2009
33,,5.7700000000000005,FL,1,giorlandino2009
34,,5.9399999999999995,FL,1,giorlandino2009
35,,6.09,FL,1,giorlandino2009
36,,6.24,FL,1,giorlandino2009
37,,6.38,FL,1,giorlandino2009
38,,6.51,FL,1,giorlandino2009
39,,6.62,FL,1,giorlandino2009
40,,6.7299999999999995,FL,1,giorlandino2009
41,,6.83,FL,1,giorlandino2009
14,,1.25,FL,2c5,giorlandino2009
15,,1.55,FL,2c5,giorlandino2009
16,,1.85,FL,2c5,giorlandino2009
17,,2.1399999999999997,FL,2c5,giorlandino2009
18,,2.42,FL,2c5,giorlandino2009
19,,2.7,FL,2c5,giorlandino2009
20,,2.9699999999999998,FL,2c5,giorlandino2009
21,,3.2299999999999995,FL,2c5,giorlandino2009
22,,3.4899999999999998,FL,2c5,giorlandino2009
23,,3.75,FL,2c5,giorlandino2009
24,,3.9899999999999998,FL,2c5,giorlandino2009
25,,4.2299999999999995,FL,2c5,giorlandino2009
26,,4.46,FL,2c5,giorlandino2009
27,,4.6899999999999995,FL,2c5,giorlandino2009
28,,4.91,FL,2c5,giorlandino2009
29,,5.12,FL,2c5,giorlandino2009
30,,5.32,FL,2c5,giorlandino2009
31,,5.51,FL,2c5,giorlandino2009
32,,5.7,FL,2c5,giorlandino2009
33,,5.87,FL,2c5,giorlandino2009
34,,6.04,FL,2c5,giorlandino2009
35,,6.2,FL,2c5,giorlandino2009
36,,6.35,FL,2c5,giorlandino2009
37,,6.49,FL,2c5,giorlandino2009
38,,6.62,FL,2c5,giorlandino2009
39,,6.74,FL,2c5,giorlandino2009
40,,6.85,FL,2c5,giorlandino2009
41,,6.95,FL,2c5,giorlandino2009
14,,1.3,FL,5,giorlandino2009
15,,1.6,FL,5,giorlandino2009
16,,1.9,FL,5,giorlandino2009
17,,2.19,FL,5,giorlandino2009
18,,2.48,FL,5,giorlandino2009
19,,2.75,FL,5,giorlandino2009
20,,3.0300000000000002,FL,5,giorlandino2009
21,,3.3,FL,5,giorlandino2009
22,,3.56,FL,5,giorlandino2009
23,,3.81,FL,5,giorlandino2009
24,,4.0600000000000005,FL,5,giorlandino2009
25,,4.3,FL,5,giorlandino2009
26,,4.54,FL,5,giorlandino2009
27,,4.76,FL,5,giorlandino2009
28,,4.9799999999999995,FL,5,giorlandino2009
29,,5.1899999999999995,FL,5,giorlandino2009
30,,5.4,FL,5,giorlandino2009
31,,5.59,FL,5,giorlandino2009
32,,5.779999999999999,FL,5,giorlandino2009
33,,5.96,FL,5,giorlandino2009
34,,6.13,FL,5,giorlandino2009
35,,6.29,FL,5,giorlandino2009
36,,6.44,FL,5,giorlandino2009
37,,6.58,FL,5,giorlandino2009
38,,6.709999999999999,FL,5,giorlandino2009
39,,6.83,FL,5,giorlandino2009
40,,6.94,FL,5,giorlandino2009
41,,7.05,FL,5,giorlandino2009
14,,1.3599999999999999,FL,10,giorlandino2009
15,,1.6600000000000001,FL,10,giorlandino2009
16,,1.9600000000000002,FL,10,giorlandino2009
17,,2.25,FL,10,giorlandino2009
18,,2.54,FL,10,giorlandino2009
19,,2.82,FL,10,giorlandino2009
20,,3.1,FL,10,giorlandino2009
21,,3.37,FL,10,giorlandino2009
22,,3.63,FL,10,giorlandino2009
23,,3.8899999999999997,FL,10,giorlandino2009
24,,4.14,FL,10,giorlandino2009
25,,4.38,FL,10,giorlandino2009
26,,4.62,FL,10,giorlandino2009
27,,4.85,FL,10,giorlandino2009
28,,5.07,FL,10,giorlandino2009
29,,5.279999999999999,FL,10,giorlandino2009
30,,5.49,FL,10,giorlandino2009
31,,5.68,FL,10,giorlandino2009
32,,5.87,FL,10,giorlandino2009
33,,6.05,FL,10,giorlandino2009
34,,6.2299999999999995,FL,10,giorlandino2009
35,,6.39,FL,10,giorlandino2009
36,,6.540000000000001,FL,10,giorlandino2009
37,,6.68,FL,10,giorlandino2009
38,,6.82,FL,10,giorlandino2009
39,,6.94,FL,10,giorlandino2009
40,,7.06,FL,10,giorlandino2009
41,,7.159999999999999,FL,10,giorlandino2009
14,,1.45,FL,25,giorlandino2009
15,,1.7600000000000002,FL,25,giorlandino2009
16,,2.06,FL,25,giorlandino2009
17,,2.3600000000000003,FL,25,giorlandino2009
18,,2.65,FL,25,giorlandino2009
19,,2.93,FL,25,giorlandino2009
20,,3.21,FL,25,giorlandino2009
21,,3.4899999999999998,FL,25,giorlandino2009
22,,3.75,FL,25,giorlandino2009
23,,4.01,FL,25,giorlandino2009
24,,4.2700000000000005,FL,25,giorlandino2009
25,,4.51,FL,25,giorlandino2009
26,,4.75,FL,25,giorlandino2009
27,,4.99,FL,25,giorlandino2009
28,,5.21,FL,25,giorlandino2009
29,,5.43,FL,25,giorlandino2009
30,,5.64,FL,25,giorlandino2009
31,,5.84,FL,25,giorlandino2009
32,,6.029999999999999,FL,25,giorlandino2009
33,,6.220000000000001,FL,25,giorlandino2009
34,,6.39,FL,25,giorlandino2009
35,,6.56,FL,25,giorlandino2009
36,,6.720000000000001,FL,25,giorlandino2009
37,,6.859999999999999,FL,25,giorlandino2009
38,,7.0,FL,25,giorlandino2009
39,,7.13,FL,25,giorlandino2009
40,,7.25,FL,25,giorlandino2009
41,,7.35,FL,25,giorlandino2009
14,,1.55,FL,50,giorlandino2009
15,,1.8699999999999999,FL,50,giorlandino2009
16,,2.17,FL,50,giorlandino2009
17,,2.4699999999999998,FL,50,giorlandino2009
18,,2.77,FL,50,giorlandino2009
19,,3.06,FL,50,giorlandino2009
20,,3.34,FL,50,giorlandino2009
21,,3.62,FL,50,giorlandino2009
22,,3.8899999999999997,FL,50,giorlandino2009
23,,4.15,FL,50,giorlandino2009
24,,4.41,FL,50,giorlandino2009
25,,4.66,FL,50,giorlandino2009
26,,4.91,FL,50,giorlandino2009
27,,5.14,FL,50,giorlandino2009
28,,5.37,FL,50,giorlandino2009
29,,5.59,FL,50,giorlandino2009
30,,5.8100000000000005,FL,50,giorlandino2009
31,,6.01,FL,50,giorlandino2009
32,,6.21,FL,50,giorlandino2009
33,,6.4,FL,50,giorlandino2009
34,,6.58,FL,50,giorlandino2009
35,,6.75,FL,50,giorlandino2009
36,,6.909999999999999,FL,50,giorlandino2009
37,,7.06,FL,50,giorlandino2009
38,,7.2,FL,50,giorlandino2009
39,,7.340000000000001,FL,50,giorlandino2009
40,,7.459999999999999,FL,50,giorlandino2009
41,,7.57,FL,50,giorlandino2009
14,,1.6600000000000001,FL,75,giorlandino2009
15,,1.97,FL,75,giorlandino2009
16,,2.2800000000000002,FL,75,giorlandino2009
17,,2.59,FL,75,giorlandino2009
18,,2.8899999999999997,FL,75,giorlandino2009
19,,3.18,FL,75,giorlandino2009
20,,3.47,FL,75,giorlandino2009
21,,3.75,FL,75,giorlandino2009
22,,4.029999999999999,FL,75,giorlandino2009
23,,4.29,FL,75,giorlandino2009
24,,4.5600000000000005,FL,75,giorlandino2009
25,,4.8100000000000005,FL,75,giorlandino2009
26,,5.0600000000000005,FL,75,giorlandino2009
27,,5.3,FL,75,giorlandino2009
28,,5.529999999999999,FL,75,giorlandino2009
29,,5.76,FL,75,giorlandino2009
30,,5.9799999999999995,FL,75,giorlandino2009
31,,6.1899999999999995,FL,75,giorlandino2009
32,,6.39,FL,75,giorlandino2009
33,,6.58,FL,75,giorlandino2009
34,,6.76,FL,75,giorlandino2009
35,,6.94,FL,75,giorlandino2009
36,,7.1,FL,75,giorlandino2009
37,,7.26,FL,75,giorlandino2009
38,,7.4,FL,75,giorlandino2009
39,,7.540000000000001,FL,75,giorlandino2009
40,,7.67,FL,75,giorlandino2009
41,,7.779999999999999,FL,75,giorlandino2009
14,,1.75,FL,90,giorlandino2009
15,,2.07,FL,90,giorlandino2009
16,,2.38,FL,90,giorlandino2009
17,,2.69,FL,90,giorlandino2009
18,,2.9899999999999998,FL,90,giorlandino2009
19,,3.29,FL,90,giorlandino2009
20,,3.5799999999999996,FL,90,giorlandino2009
21,,3.87,FL,90,giorlandino2009
22,,4.15,FL,90,giorlandino2009
23,,4.42,FL,90,giorlandino2009
24,,4.6899999999999995,FL,90,giorlandino2009
25,,4.95,FL,90,giorlandino2009
26,,5.2,FL,90,giorlandino2009
27,,5.4399999999999995,FL,90,giorlandino2009
28,,5.68,FL,90,giorlandino2009
29,,5.91,FL,90,giorlandino2009
30,,6.13,FL,90,giorlandino2009
31,,6.34,FL,90,giorlandino2009
32,,6.55,FL,90,giorlandino2009
33,,6.74,FL,90,giorlandino2009
34,,6.93,FL,90,giorlandino2009
35,,7.109999999999999,FL,90,giorlandino2009
36,,7.279999999999999,FL,90,giorlandino2009
37,,7.44,FL,90,giorlandino2009
38,,7.590000000000001,FL,90,giorlandino2009
39,,7.7299999999999995,FL,90,giorlandino2009
40,,7.859999999999999,FL,90,giorlandino2009
41,,7.9799999999999995,FL,90,giorlandino2009
14,,1.81,FL,95,giorlandino2009
15,,2.13,FL,95,giorlandino2009
16,,2.44,FL,95,giorlandino2009
17,,2.75,FL,95,giorlandino2009
18,,3.06,FL,95,giorlandino2009
19,,3.3600000000000003,FL,95,giorlandino2009
20,,3.65,FL,95,giorlandino2009
21,,3.94,FL,95,giorlandino2009
22,,4.220000000000001,FL,95,giorlandino2009
23,,4.5,FL,95,giorlandino2009
24,,4.76,FL,95,giorlandino2009
25,,5.029999999999999,FL,95,giorlandino2009
26,,5.279999999999999,FL,95,giorlandino2009
27,,5.529999999999999,FL,95,giorlandino2009
28,,5.7700000000000005,FL,95,giorlandino2009
29,,6.0,FL,95,giorlandino2009
30,,6.220000000000001,FL,95,giorlandino2009
31,,6.44,FL,95,giorlandino2009
32,,6.640000000000001,FL,95,giorlandino2009
33,,6.840000000000001,FL,95,giorlandino2009
34,,7.029999999999999,FL,95,giorlandino2009
35,,7.209999999999999,FL,95,giorlandino2009
36,,7.38,FL,95,giorlandino2009
37,,7.540000000000001,FL,95,giorlandino2009
38,,7.7,FL,95,giorlandino2009
39,,7.840000000000001,FL,95,giorlandino2009
40,,7.970000000000001,FL,95,giorlandino2009
41,,8.09,FL,95,giorlandino2009
14,,1.85,FL,97c5,giorlandino2009
15,,2.18,FL,97c5,giorlandino2009
16,,2.5,FL,97c5,giorlandino2009
17,,2.81,FL,97c5,giorlandino2009
18,,3.1100000000000003,FL,97c5,giorlandino2009
19,,3.4200000000000004,FL,97c5,giorlandino2009
20,,3.71,FL,97c5,giorlandino2009
21,,4.0,FL,97c5,giorlandino2009
22,,4.279999999999999,FL,97c5,giorlandino2009
23,,4.5600000000000005,FL,97c5,giorlandino2009
24,,4.83,FL,97c5,giorlandino2009
25,,5.09,FL,97c5,giorlandino2009
26,,5.35,FL,97c5,giorlandino2009
27,,5.6,FL,97c5,giorlandino2009
28,,5.84,FL,97c5,giorlandino2009
29,,6.07,FL,97c5,giorlandino2009
30,,6.3,FL,97c5,giorlandino2009
31,,6.5200000000000005,FL,97c5,giorlandino2009
32,,6.7299999999999995,FL,97c5,giorlandino2009
33,,6.93,FL,97c5,giorlandino2009
34,,7.12,FL,97c5,giorlandino2009
35,,7.3,FL,97c5,giorlandino2009
36,,7.470000000000001,FL,97c5,giorlandino2009
37,,7.640000000000001,FL,97c5,giorlandino2009
38,,7.790000000000001,FL,97c5,giorlandino2009
39,,7.93,FL,97c5,giorlandino2009
40,,8.07,FL,97c5,giorlandino2009
41,,8.190000000000001,FL,97c5,giorlandino2009
14,,1.9100000000000001,FL,99,giorlandino2009
15,,2.2399999999999998,FL,99,giorlandino2009
16,,2.56,FL,99,giorlandino2009
17,,2.87,FL,99,giorlandino2009
18,,3.18,FL,99,giorlandino2009
19,,3.4799999999999995,FL,99,giorlandino2009
20,,3.78,FL,99,giorlandino2009
21,,4.07,FL,99,giorlandino2009
22,,4.36,FL,99,giorlandino2009
23,,4.64,FL,99,giorlandino2009
24,,4.91,FL,99,giorlandino2009
25,,5.18,FL,99,giorlandino2009
26,,5.43,FL,99,giorlandino2009
27,,5.6899999999999995,FL,99,giorlandino2009
28,,5.93,FL,99,giorlandino2009
29,,6.16,FL,99,giorlandino2009
30,,6.39,FL,99,giorlandino2009
31,,6.609999999999999,FL,99,giorlandino2009
32,,6.82,FL,99,giorlandino2009
33,,7.0200000000000005,FL,99,giorlandino2009
34,,7.220000000000001,FL,99,giorlandino2009
35,,7.4,FL,99,giorlandino2009
36,,7.58,FL,99,giorlandino2009
37,,7.74,FL,99,giorlandino2009
38,,7.9,FL,99,giorlandino2009
39,,8.05,FL,99,giorlandino2009
40,,8.18,FL,99,giorlandino2009
41,,8.309999999999999,FL,99,giorlandino2009
14,,1.95,FL,99c5,giorlandino2009
15,,2.2800000000000002,FL,99c5,giorlandino2009
16,,2.6,FL,99c5,giorlandino2009
17,,2.91,FL,99c5,giorlandino2009
18,,3.22,FL,99c5,giorlandino2009
19,,3.53,FL,99c5,giorlandino2009
20,,3.8299999999999996,FL,99c5,giorlandino2009
21,,4.12,FL,99c5,giorlandino2009
22,,4.41,FL,99c5,giorlandino2009
23,,4.6899999999999995,FL,99c5,giorlandino2009
24,,4.96,FL,99c5,giorlandino2009
25,,5.2299999999999995,FL,99c5,giorlandino2009
26,,5.49,FL,99c5,giorlandino2009
27,,5.74,FL,99c5,giorlandino2009
28,,5.99,FL,99c5,giorlandino2009
29,,6.2299999999999995,FL,99c5,giorlandino2009
